gender,user_id,province_name,age,city
unavailable,1323735,unavailable,O55,unavailable
F,e550,mid_side,U18,Danang
unavailable,1335d9f,south_side,18_24,HoChiMinhCity
F,91cebb,unavailable,unavailable,unavailable
M,1aede,south_side,O55,HoChiMinhCity
F,44cded,north_side,18_24,Hanoi
F,bcfbd,north_side,18_24,Hanoi
unavailable,1324c5e,south_side,35_44,HoChiMinhCity
M,e4e62,mid_side,25_34,Danang
unavailable,1334bea,mid_side,unavailable,Danang
F,6f6435,south_side,35_44,HoChiMinhCity
M,c924de,south_side,35_44,HoChiMinhCity
M,33ed9a,north_side,U18,Hanoi
unavailable,132bbb1,north_side,unavailable,Hanoi
unavailable,132bcfb,north_side,35_44,Hanoi
F,c3d4a3,north_side,unavailable,Hanoi
F,167bce,mid_side,18_24,Danang
M,4bd38a,mid_side,45_54,Danang
F,dc7d4,unavailable,O55,unavailable
F,5d94e,mid_side,35_44,Danang
F,79bdba,north_side,U18,Hanoi
F,827870,south_side,U18,HoChiMinhCity
F,dbbb0,north_side,unavailable,Hanoi
F,c3dfc1,north_side,25_34,Hanoi
M,861ae,mid_side,35_44,Danang
unavailable,13211b7,north_side,25_34,Hanoi
F,53d54f,north_side,U18,Hanoi
F,16cd5b,north_side,35_44,Hanoi
F,922c8f,mid_side,35_44,Danang
M,9a2fc0,north_side,45_54,Hanoi
F,105363,north_side,35_44,Hanoi
F,14c50c,north_side,35_44,Hanoi
M,cd12ae,south_side,25_34,HoChiMinhCity
M,444513,north_side,25_34,Hanoi
unavailable,132b71f,north_side,45_54,Hanoi
F,9749a0,north_side,unavailable,Hanoi
F,9df515,north_side,35_44,Hanoi
unavailable,13288ef,north_side,25_34,Hanoi
F,6b33e,north_side,35_44,Hanoi
F,9df4ed,north_side,18_24,Hanoi
F,c9b250,north_side,unavailable,Hanoi
M,17c8e3,mid_side,25_34,Danang
F,5071a5,north_side,O55,Hanoi
F,6f5716,mid_side,45_54,Danang
F,2f4a1c,mid_side,25_34,Danang
F,ad8860,mid_side,25_34,Danang
M,aa9b4,unavailable,U18,unavailable
F,c077bd,south_side,35_44,HoChiMinhCity
M,11b894,north_side,U18,Hanoi
unavailable,1325e5d,mid_side,45_54,Danang
F,520851,south_side,35_44,HoChiMinhCity
F,bf89d,south_side,35_44,HoChiMinhCity
F,c51014,north_side,25_34,Hanoi
unavailable,1335ce1,south_side,unavailable,HoChiMinhCity
F,f6e9f,north_side,35_44,Hanoi
F,8c6d5,mid_side,25_34,Danang
M,13068,south_side,25_34,HoChiMinhCity
F,3366c,mid_side,25_34,Danang
M,13339a8,south_side,45_54,HoChiMinhCity
F,676ff5,north_side,35_44,Hanoi
F,c2d3cc,unavailable,unavailable,unavailable
F,5f17d3,south_side,25_34,HoChiMinhCity
F,1328b8,unavailable,25_34,unavailable
F,11e65c,mid_side,25_34,Danang
M,29c92d,mid_side,18_24,Danang
F,2aefda,unavailable,45_54,unavailable
F,2911b4,north_side,35_44,Hanoi
M,c0d6a0,mid_side,25_34,Danang
M,151d16,north_side,45_54,Hanoi
M,7edc8,north_side,O55,Hanoi
F,6a8c4,south_side,35_44,HoChiMinhCity
unavailable,13343b5,south_side,25_34,HoChiMinhCity
F,7a75c1,south_side,25_34,HoChiMinhCity
unavailable,132a3da,north_side,25_34,Hanoi
F,bd7731,north_side,O55,Hanoi
F,c6f169,mid_side,35_44,Danang
F,c7841e,mid_side,35_44,Danang
F,4914f8,mid_side,18_24,Danang
F,9c9fed,north_side,18_24,Hanoi
M,a28168,north_side,O55,Hanoi
F,49a884,north_side,U18,Hanoi
unavailable,132d2f7,unavailable,35_44,unavailable
F,191d30,north_side,35_44,Hanoi
F,78f8c,mid_side,35_44,Danang
F,b914f,unavailable,O55,unavailable
F,9045a1,south_side,35_44,HoChiMinhCity
M,15c521,north_side,25_34,Hanoi
F,a8c0cd,south_side,35_44,HoChiMinhCity
M,a9b2dc,mid_side,35_44,Danang
F,701c31,north_side,45_54,Hanoi
M,1322d3c,south_side,35_44,HoChiMinhCity
F,468c7,unavailable,U18,unavailable
F,7fe7b0,mid_side,25_34,Danang
M,3130d,north_side,18_24,Hanoi
F,7e9ff3,unavailable,U18,unavailable
F,8849a,north_side,35_44,Hanoi
unavailable,1337cde,north_side,25_34,Hanoi
M,82c195,north_side,45_54,Hanoi
F,4a6a4b,south_side,unavailable,HoChiMinhCity
F,4d65d4,north_side,unavailable,Hanoi
M,7ef84d,mid_side,25_34,Danang
M,97d43c,north_side,unavailable,Hanoi
M,5b6de,mid_side,45_54,Danang
M,100e13,unavailable,25_34,unavailable
F,51a125,north_side,18_24,Hanoi
M,c2d496,south_side,25_34,HoChiMinhCity
M,2fb073fd,mid_side,18_24,Danang
F,766142,south_side,35_44,HoChiMinhCity
F,b21f47,north_side,35_44,Hanoi
F,a42817,mid_side,O55,Danang
F,9db96c,mid_side,unavailable,Danang
F,7b756f,north_side,35_44,Hanoi
F,7b5949,south_side,25_34,HoChiMinhCity
F,a89ce9,unavailable,U18,unavailable
M,28d504,south_side,45_54,HoChiMinhCity
F,6e4b87,mid_side,25_34,Danang
F,7478d0,north_side,O55,Hanoi
F,7bc31,north_side,O55,Hanoi
M,9d4bf3,south_side,U18,HoChiMinhCity
F,433595,north_side,18_24,Hanoi
F,6e503,south_side,18_24,HoChiMinhCity
F,329804,south_side,25_34,HoChiMinhCity
M,59957f,south_side,35_44,HoChiMinhCity
F,445a26,south_side,35_44,HoChiMinhCity
F,cb7743,south_side,35_44,HoChiMinhCity
F,3c5e7a,unavailable,35_44,unavailable
F,def64,south_side,unavailable,HoChiMinhCity
M,8ff2df,north_side,18_24,Hanoi
F,cbab88,north_side,U18,Hanoi
F,cbb188,mid_side,35_44,Danang
M,af8ab1,north_side,25_34,Hanoi
M,46afc,north_side,45_54,Hanoi
M,594b14,north_side,O55,Hanoi
F,b97b9,unavailable,U18,unavailable
unavailable,132b0b6,mid_side,U18,Danang
F,c94909,mid_side,unavailable,Danang
M,c3160f,mid_side,35_44,Danang
F,a6487c,mid_side,U18,Danang
F,fdd67,south_side,U18,HoChiMinhCity
M,cb6f1c,north_side,O55,Hanoi
F,1316a7e,north_side,35_44,Hanoi
F,aa2e11,north_side,25_34,Hanoi
F,53ca96,mid_side,25_34,Danang
M,89669,north_side,45_54,Hanoi
F,90eee,north_side,O55,Hanoi
M,1a02d2,south_side,25_34,HoChiMinhCity
F,5aa2d,north_side,O55,Hanoi
M,1348b1,unavailable,25_34,unavailable
F,37229,north_side,45_54,Hanoi
F,9c60da,north_side,45_54,Hanoi
M,c41abf,north_side,35_44,Hanoi
F,ef4db,mid_side,25_34,Danang
F,d1092,south_side,25_34,HoChiMinhCity
M,b5252b,north_side,18_24,Hanoi
M,6e6980,mid_side,25_34,Danang
F,4f35f0,mid_side,18_24,Danang
F,8141,north_side,35_44,Hanoi
M,bdee0f,mid_side,U18,Danang
F,b1b493,mid_side,U18,Danang
F,c42480,north_side,25_34,Hanoi
F,7df3f2,north_side,25_34,Hanoi
F,c0c8b0,south_side,U18,HoChiMinhCity
M,9775d7,unavailable,U18,unavailable
F,385b31,north_side,45_54,Hanoi
F,2c6da5,north_side,45_54,Hanoi
M,2fb08317,north_side,18_24,Hanoi
F,cac398,north_side,35_44,Hanoi
F,b5911b,south_side,25_34,HoChiMinhCity
M,32cf5c,mid_side,18_24,Danang
unavailable,132eb0b,north_side,45_54,Hanoi
M,225ef,south_side,U18,HoChiMinhCity
unavailable,1336016,north_side,unavailable,Hanoi
M,8bf196,unavailable,25_34,unavailable
F,3450b7,mid_side,25_34,Danang
F,19f5e1,north_side,45_54,Hanoi
M,183e0a,north_side,U18,Hanoi
F,75a92f,north_side,O55,Hanoi
F,8a9ea8,north_side,25_34,Hanoi
F,132453b,south_side,O55,HoChiMinhCity
M,ae5486,mid_side,35_44,Danang
F,bd50b2,south_side,35_44,HoChiMinhCity
F,7f3169,north_side,25_34,Hanoi
F,763f55,south_side,35_44,HoChiMinhCity
F,b95b78,south_side,35_44,HoChiMinhCity
F,119a4b,north_side,45_54,Hanoi
F,7842f0,north_side,O55,Hanoi
F,16dc3a,north_side,25_34,Hanoi
M,119e30,north_side,unavailable,Hanoi
F,710cbc,north_side,18_24,Hanoi
M,c341be,south_side,U18,HoChiMinhCity
F,3401d8,north_side,U18,Hanoi
M,ba0f65,south_side,U18,HoChiMinhCity
F,7cf5bd,north_side,25_34,Hanoi
F,ad1871,mid_side,35_44,Danang
F,7d74b,south_side,unavailable,HoChiMinhCity
F,a3c194,north_side,U18,Hanoi
F,80399,mid_side,unavailable,Danang
M,1a7250,north_side,25_34,Hanoi
unavailable,1318b58,south_side,35_44,HoChiMinhCity
M,417d32,north_side,45_54,Hanoi
F,52d16d,mid_side,25_34,Danang
F,1323956,mid_side,35_44,Danang
F,1979b9,north_side,25_34,Hanoi
F,397f6d,mid_side,U18,Danang
M,ad7946,mid_side,35_44,Danang
M,c88750,north_side,unavailable,Hanoi
M,7cfcd7,mid_side,25_34,Danang
F,7737,mid_side,U18,Danang
M,34f80,north_side,25_34,Hanoi
unavailable,131b219,mid_side,18_24,Danang
F,3efffb,south_side,35_44,HoChiMinhCity
F,60ad5a,south_side,25_34,HoChiMinhCity
M,6f22c,north_side,35_44,Hanoi
F,25a0f,south_side,O55,HoChiMinhCity
F,a0726a,south_side,U18,HoChiMinhCity
M,2faf58ec,mid_side,O55,Danang
M,b491ce,mid_side,25_34,Danang
F,b91998,mid_side,O55,Danang
F,b84cb6,mid_side,25_34,Danang
F,ae3aac,south_side,18_24,HoChiMinhCity
M,ccfe4b,north_side,unavailable,Hanoi
F,5da9d,north_side,25_34,Hanoi
F,c41442,mid_side,unavailable,Danang
F,9bcd02,south_side,45_54,HoChiMinhCity
unavailable,132fe17,mid_side,18_24,Danang
M,778f7c,mid_side,25_34,Danang
F,9c819e,north_side,45_54,Hanoi
F,d7b37,mid_side,18_24,Danang
M,12e6f8,unavailable,35_44,unavailable
M,c52ac6,south_side,U18,HoChiMinhCity
M,24d5b4,unavailable,35_44,unavailable
F,ba726e,north_side,18_24,Hanoi
M,2fb080d1,north_side,25_34,Hanoi
M,99ae54,unavailable,25_34,unavailable
F,8c7c8,mid_side,35_44,Danang
F,11f7ef,south_side,U18,HoChiMinhCity
F,3c6ec7,south_side,35_44,HoChiMinhCity
M,3b28e,north_side,25_34,Hanoi
F,33de11,south_side,18_24,HoChiMinhCity
F,2faf944d,north_side,O55,Hanoi
unavailable,131fb64,south_side,35_44,HoChiMinhCity
F,131b5de,mid_side,35_44,Danang
F,56fc74,mid_side,25_34,Danang
M,cd565,unavailable,45_54,unavailable
F,f61c,unavailable,18_24,unavailable
unavailable,1320aee,north_side,25_34,Hanoi
unavailable,132e714,north_side,unavailable,Hanoi
F,6a045,north_side,U18,Hanoi
M,6d7a7d,north_side,45_54,Hanoi
M,cbf302,north_side,45_54,Hanoi
M,a27630,mid_side,unavailable,Danang
unavailable,13255ab,south_side,18_24,HoChiMinhCity
F,946855,north_side,unavailable,Hanoi
M,157843,unavailable,25_34,unavailable
F,16dbd3,south_side,25_34,HoChiMinhCity
M,ad320d,unavailable,unavailable,unavailable
F,1ff603,north_side,18_24,Hanoi
F,c91e55,south_side,25_34,HoChiMinhCity
M,4bf649,north_side,O55,Hanoi
F,bcd62f,mid_side,18_24,Danang
M,187572,north_side,45_54,Hanoi
F,c491d3,north_side,25_34,Hanoi
F,a4685e,south_side,18_24,HoChiMinhCity
M,21403d,south_side,18_24,HoChiMinhCity
unavailable,133ad75,north_side,O55,Hanoi
F,5fbe0d,north_side,35_44,Hanoi
M,5009e7,south_side,unavailable,HoChiMinhCity
F,b1d2c,mid_side,O55,Danang
F,35586d,mid_side,45_54,Danang
F,24637,mid_side,O55,Danang
F,83cefb,north_side,45_54,Hanoi
F,a7568e,mid_side,45_54,Danang
F,12157e,south_side,25_34,HoChiMinhCity
F,b7ee29,north_side,18_24,Hanoi
F,bef00,north_side,18_24,Hanoi
F,69f261,north_side,O55,Hanoi
F,29ec5,north_side,35_44,Hanoi
F,1e3da3,south_side,U18,HoChiMinhCity
F,4ca1d5,south_side,25_34,HoChiMinhCity
M,8604e9,north_side,unavailable,Hanoi
unavailable,13373a4,south_side,25_34,HoChiMinhCity
unavailable,13273e7,south_side,35_44,HoChiMinhCity
F,b33ad1,south_side,35_44,HoChiMinhCity
M,17e6e,south_side,25_34,HoChiMinhCity
M,14d23e,south_side,45_54,HoChiMinhCity
F,731576,north_side,18_24,Hanoi
F,14d7df,south_side,U18,HoChiMinhCity
M,7be5a3,north_side,35_44,Hanoi
F,2faf5fc0,north_side,U18,Hanoi
F,5c90dc,north_side,U18,Hanoi
M,74f92,south_side,35_44,HoChiMinhCity
F,77603f,south_side,unavailable,HoChiMinhCity
F,a575fb,unavailable,45_54,unavailable
F,cca802,north_side,45_54,Hanoi
M,b75f5f,mid_side,18_24,Danang
F,b58f00,north_side,unavailable,Hanoi
unavailable,1334b9c,north_side,18_24,Hanoi
unavailable,132b4b4,unavailable,U18,unavailable
M,c60bcc,unavailable,25_34,unavailable
F,270f04,north_side,O55,Hanoi
F,107416,mid_side,O55,Danang
M,2372e,mid_side,O55,Danang
M,438c7,north_side,25_34,Hanoi
M,13182c5,mid_side,25_34,Danang
M,80740d,north_side,35_44,Hanoi
M,76529,north_side,unavailable,Hanoi
F,67c79,south_side,U18,HoChiMinhCity
M,766e64,mid_side,25_34,Danang
M,1331313,north_side,45_54,Hanoi
M,b6b8b,north_side,45_54,Hanoi
F,1330fab,mid_side,35_44,Danang
unavailable,1338c3f,north_side,O55,Hanoi
M,cd12d,north_side,U18,Hanoi
F,99dd2e,north_side,U18,Hanoi
F,b05774,north_side,35_44,Hanoi
F,912d08,mid_side,18_24,Danang
unavailable,132119c,mid_side,25_34,Danang
F,753e8,north_side,45_54,Hanoi
F,36d2e,mid_side,25_34,Danang
F,141df3,mid_side,25_34,Danang
F,cd1416,mid_side,25_34,Danang
F,7eafc,mid_side,unavailable,Danang
F,873aa5,north_side,U18,Hanoi
F,136807,south_side,25_34,HoChiMinhCity
F,18681a,north_side,35_44,Hanoi
M,4428c6,south_side,unavailable,HoChiMinhCity
M,b1feca,north_side,25_34,Hanoi
F,4ecfd,mid_side,35_44,Danang
F,ce5f,mid_side,O55,Danang
F,584de3,mid_side,35_44,Danang
F,81ebbd,north_side,45_54,Hanoi
M,a49334,north_side,U18,Hanoi
F,b6ff9b,south_side,O55,HoChiMinhCity
M,965178,south_side,35_44,HoChiMinhCity
F,563dfe,north_side,35_44,Hanoi
F,10a9c4,north_side,U18,Hanoi
M,9b1c40,mid_side,18_24,Danang
F,2c29a,north_side,35_44,Hanoi
F,967085,north_side,35_44,Hanoi
M,b31eea,mid_side,O55,Danang
M,b442c8,north_side,25_34,Hanoi
F,9a25b,south_side,45_54,HoChiMinhCity
M,134457,north_side,18_24,Hanoi
M,a4659d,south_side,O55,HoChiMinhCity
F,835a9f,mid_side,35_44,Danang
unavailable,132b7e3,north_side,45_54,Hanoi
M,10a3cc,north_side,25_34,Hanoi
F,35c0be,north_side,35_44,Hanoi
F,55fd86,north_side,18_24,Hanoi
unavailable,1329332,mid_side,unavailable,Danang
unavailable,13340cd,mid_side,25_34,Danang
F,9d084c,mid_side,35_44,Danang
M,bddf9d,mid_side,U18,Danang
F,95f6fa,mid_side,U18,Danang
M,4cd5fd,south_side,U18,HoChiMinhCity
M,916c70,north_side,unavailable,Hanoi
unavailable,13386f0,mid_side,O55,Danang
M,311014,unavailable,35_44,unavailable
unavailable,1320b62,north_side,35_44,Hanoi
F,b9c1fb,mid_side,unavailable,Danang
M,121f7d,north_side,O55,Hanoi
F,12ec9b,mid_side,25_34,Danang
M,2d15e6,north_side,U18,Hanoi
F,b7e7ae,mid_side,18_24,Danang
F,c07b07,unavailable,unavailable,unavailable
F,b9f917,north_side,45_54,Hanoi
F,4ad9bc,south_side,45_54,HoChiMinhCity
F,cfb9b,north_side,O55,Hanoi
F,115cb,north_side,U18,Hanoi
F,14f56d,unavailable,U18,unavailable
F,989349,mid_side,45_54,Danang
F,60bbb,north_side,25_34,Hanoi
F,7aa2a6,mid_side,U18,Danang
F,8dd80e,north_side,U18,Hanoi
F,71b7f9,south_side,18_24,HoChiMinhCity
M,3ea2d3,mid_side,35_44,Danang
F,95170,south_side,18_24,HoChiMinhCity
M,644182,north_side,35_44,Hanoi
M,14c3df,north_side,35_44,Hanoi
F,16b3bb,north_side,45_54,Hanoi
F,4aefe6,mid_side,18_24,Danang
M,6cbc5c,north_side,18_24,Hanoi
F,13a177,north_side,unavailable,Hanoi
F,7cb57f,north_side,25_34,Hanoi
unavailable,a41a01,south_side,18_24,HoChiMinhCity
M,c2c96f,mid_side,unavailable,Danang
M,999968,north_side,U18,Hanoi
F,ccc23f,unavailable,45_54,unavailable
unavailable,13367ce,mid_side,18_24,Danang
F,60438f,unavailable,25_34,unavailable
F,7a550,mid_side,O55,Danang
M,c7a6d,south_side,18_24,HoChiMinhCity
M,b1008b,mid_side,O55,Danang
M,f4ea,unavailable,O55,unavailable
F,57f86,north_side,35_44,Hanoi
F,9e01ef,mid_side,18_24,Danang
F,1ac8a0,south_side,35_44,HoChiMinhCity
F,bc6adb,mid_side,U18,Danang
M,11d52,north_side,U18,Hanoi
M,132b47d,mid_side,25_34,Danang
F,132a0e6,north_side,45_54,Hanoi
M,113a96,south_side,25_34,HoChiMinhCity
M,6aeb13,mid_side,45_54,Danang
F,99e0a,north_side,unavailable,Hanoi
F,96a46e,mid_side,O55,Danang
F,763e2c,mid_side,35_44,Danang
M,9506c9,north_side,18_24,Hanoi
M,e994,north_side,unavailable,Hanoi
F,537393,north_side,unavailable,Hanoi
F,3e0e38,south_side,45_54,HoChiMinhCity
M,125a67,mid_side,45_54,Danang
M,76b57c,unavailable,unavailable,unavailable
M,cd43fc,mid_side,25_34,Danang
F,189c2,north_side,45_54,Hanoi
F,71a6c8,north_side,45_54,Hanoi
unavailable,132e2dd,mid_side,O55,Danang
F,4deef4,south_side,35_44,HoChiMinhCity
F,880630,mid_side,18_24,Danang
F,60106,unavailable,25_34,unavailable
unavailable,1334682,mid_side,25_34,Danang
F,34d8c6,north_side,25_34,Hanoi
M,853e70,north_side,45_54,Hanoi
F,cadc48,south_side,18_24,HoChiMinhCity
F,c2b65,unavailable,O55,unavailable
F,ca339d,mid_side,35_44,Danang
unavailable,132c337,south_side,unavailable,HoChiMinhCity
F,643511,south_side,45_54,HoChiMinhCity
M,61f1e0,north_side,35_44,Hanoi
F,1ee09,mid_side,18_24,Danang
unavailable,1326a9a,south_side,unavailable,HoChiMinhCity
unavailable,132456b,mid_side,25_34,Danang
F,1973aa,mid_side,U18,Danang
F,1fc1e,south_side,O55,HoChiMinhCity
M,fcd61,north_side,unavailable,Hanoi
M,78c073,mid_side,45_54,Danang
F,6fd072,mid_side,45_54,Danang
F,95b862,north_side,35_44,Hanoi
F,98ff2,north_side,25_34,Hanoi
M,56c4a,south_side,25_34,HoChiMinhCity
M,1089fa,mid_side,35_44,Danang
F,6481df,north_side,35_44,Hanoi
F,578729,north_side,35_44,Hanoi
F,9fcded,unavailable,U18,unavailable
unavailable,13300c8,north_side,45_54,Hanoi
F,7e5048,mid_side,unavailable,Danang
F,9d9a0e,mid_side,18_24,Danang
M,776cec,south_side,25_34,HoChiMinhCity
unavailable,132b4f1,south_side,18_24,HoChiMinhCity
F,502f88,north_side,25_34,Hanoi
F,748777,north_side,35_44,Hanoi
M,78e,mid_side,18_24,Danang
F,ccbf3f,north_side,25_34,Hanoi
F,7a0537,south_side,25_34,HoChiMinhCity
F,228b7,mid_side,O55,Danang
F,3f3ef6,north_side,O55,Hanoi
M,c8ea38,mid_side,25_34,Danang
F,dbfa1,north_side,35_44,Hanoi
F,7631db,north_side,O55,Hanoi
unavailable,133670b,south_side,45_54,HoChiMinhCity
F,7c557,mid_side,O55,Danang
M,5539a5,north_side,U18,Hanoi
F,a47067,north_side,O55,Hanoi
F,c72ce0,north_side,unavailable,Hanoi
F,159ab8,north_side,25_34,Hanoi
F,84ad0,mid_side,U18,Danang
F,38fe5e,unavailable,18_24,unavailable
F,6892f0,south_side,35_44,HoChiMinhCity
M,345c9a,mid_side,U18,Danang
M,1a891e,unavailable,O55,unavailable
F,1263dc,mid_side,25_34,Danang
F,7eeeb2,north_side,O55,Hanoi
unavailable,131c3f2,mid_side,35_44,Danang
F,c0eb14,mid_side,O55,Danang
M,56673f,unavailable,unavailable,unavailable
F,a4e7f7,north_side,O55,Hanoi
F,c04a46,south_side,18_24,HoChiMinhCity
F,7eb902,mid_side,45_54,Danang
F,c8f56a,mid_side,35_44,Danang
F,4c3c9d,north_side,25_34,Hanoi
F,c9a19d,north_side,25_34,Hanoi
unavailable,132e140,north_side,25_34,Hanoi
F,141307,south_side,U18,HoChiMinhCity
F,10823b,north_side,45_54,Hanoi
F,84594,mid_side,unavailable,Danang
unavailable,133a18d,mid_side,35_44,Danang
M,1314aa4,north_side,25_34,Hanoi
F,ead9,north_side,O55,Hanoi
M,4e318,south_side,45_54,HoChiMinhCity
F,1c4239,north_side,U18,Hanoi
unavailable,1331626,mid_side,U18,Danang
M,fe019,north_side,25_34,Hanoi
F,bf69bc,north_side,18_24,Hanoi
F,187853,north_side,25_34,Hanoi
F,b42023,mid_side,unavailable,Danang
F,1903c5,mid_side,18_24,Danang
F,9b8c41,mid_side,18_24,Danang
F,27277,north_side,18_24,Hanoi
F,b01ddf,north_side,35_44,Hanoi
M,1172b,mid_side,O55,Danang
M,7aa8a1,mid_side,35_44,Danang
F,1678db,north_side,25_34,Hanoi
F,82da93,mid_side,unavailable,Danang
F,ae18c9,north_side,unavailable,Hanoi
M,2fafec5e,south_side,35_44,HoChiMinhCity
unavailable,133157c,mid_side,25_34,Danang
F,7a4248,mid_side,45_54,Danang
F,85f285,south_side,25_34,HoChiMinhCity
F,a5841e,north_side,45_54,Hanoi
F,aedef0,mid_side,unavailable,Danang
F,b6220c,mid_side,45_54,Danang
F,15ba59,mid_side,O55,Danang
M,bb09a6,north_side,35_44,Hanoi
unavailable,131ea2d,north_side,35_44,Hanoi
F,2fafab4d,south_side,U18,HoChiMinhCity
unavailable,1324541,unavailable,U18,unavailable
unavailable,1330fa3,south_side,25_34,HoChiMinhCity
F,9d0b94,unavailable,35_44,unavailable
M,2faf9005,south_side,35_44,HoChiMinhCity
M,3664,south_side,25_34,HoChiMinhCity
F,b4cd81,south_side,45_54,HoChiMinhCity
F,20a743,north_side,35_44,Hanoi
M,80426,north_side,U18,Hanoi
M,ba1841,mid_side,35_44,Danang
F,b840b1,north_side,25_34,Hanoi
M,3652a,mid_side,35_44,Danang
M,10215e,mid_side,45_54,Danang
F,d10d,mid_side,U18,Danang
unavailable,1329921,mid_side,O55,Danang
F,90d578,mid_side,18_24,Danang
M,c09d8c,north_side,25_34,Hanoi
M,a522fd,north_side,35_44,Hanoi
F,116ab,mid_side,45_54,Danang
M,11c1c0,south_side,18_24,HoChiMinhCity
F,21edec,south_side,35_44,HoChiMinhCity
F,124574,south_side,18_24,HoChiMinhCity
F,66de83,north_side,25_34,Hanoi
F,a0c948,mid_side,18_24,Danang
F,8604,north_side,35_44,Hanoi
M,81740,south_side,18_24,HoChiMinhCity
unavailable,1323a09,south_side,O55,HoChiMinhCity
F,cc66a9,south_side,25_34,HoChiMinhCity
F,6c635,north_side,35_44,Hanoi
F,cb4f15,north_side,35_44,Hanoi
F,2649f,north_side,45_54,Hanoi
F,bb09b1,north_side,25_34,Hanoi
F,f3e80,unavailable,25_34,unavailable
unavailable,132ae4c,mid_side,unavailable,Danang
F,344f17,north_side,unavailable,Hanoi
F,ca5b24,mid_side,U18,Danang
M,782da8,south_side,25_34,HoChiMinhCity
M,7a5327,north_side,O55,Hanoi
M,b49b72,north_side,18_24,Hanoi
F,c0950,north_side,25_34,Hanoi
M,59360,north_side,O55,Hanoi
M,c95691,mid_side,25_34,Danang
M,b41ccc,south_side,O55,HoChiMinhCity
F,7bd483,unavailable,35_44,unavailable
F,3682e,south_side,35_44,HoChiMinhCity
F,4b50b0,mid_side,O55,Danang
M,d3428,south_side,45_54,HoChiMinhCity
F,49a9ec,north_side,18_24,Hanoi
F,46dd29,south_side,O55,HoChiMinhCity
F,357087,mid_side,25_34,Danang
unavailable,1330aa0,mid_side,18_24,Danang
F,1663,south_side,unavailable,HoChiMinhCity
M,c6c2c5,unavailable,U18,unavailable
F,a1c8fe,mid_side,18_24,Danang
M,36f8,north_side,O55,Hanoi
M,1339c44,south_side,25_34,HoChiMinhCity
M,73f59,north_side,O55,Hanoi
unavailable,132d754,south_side,35_44,HoChiMinhCity
F,a89e58,south_side,45_54,HoChiMinhCity
F,11b4e,mid_side,25_34,Danang
unavailable,133048d,unavailable,35_44,unavailable
F,6b859,north_side,18_24,Hanoi
M,6ed8fc,north_side,45_54,Hanoi
F,12aec3,north_side,45_54,Hanoi
F,b1c67f,north_side,O55,Hanoi
M,c40900,south_side,18_24,HoChiMinhCity
F,14aecc,south_side,35_44,HoChiMinhCity
M,187146,north_side,35_44,Hanoi
M,a4b189,south_side,45_54,HoChiMinhCity
F,4b029,south_side,O55,HoChiMinhCity
M,13162b0,north_side,O55,Hanoi
F,79e430,north_side,45_54,Hanoi
F,15a7e,north_side,U18,Hanoi
F,6d4e12,north_side,25_34,Hanoi
unavailable,1337b19,north_side,U18,Hanoi
M,6add8e,north_side,18_24,Hanoi
M,29ee6,unavailable,25_34,unavailable
M,ae58f3,unavailable,O55,unavailable
F,355d86,south_side,25_34,HoChiMinhCity
unavailable,132af6a,mid_side,U18,Danang
F,f6f77,unavailable,45_54,unavailable
F,34ac0,south_side,45_54,HoChiMinhCity
F,1d42f,mid_side,18_24,Danang
F,3dbde3,south_side,18_24,HoChiMinhCity
F,78d6db,south_side,unavailable,HoChiMinhCity
F,c8c477,north_side,U18,Hanoi
F,47ea8,mid_side,25_34,Danang
F,ad632,unavailable,U18,unavailable
F,be1a80,mid_side,45_54,Danang
F,840018,north_side,unavailable,Hanoi
M,3b040d,south_side,25_34,HoChiMinhCity
M,132744b,north_side,U18,Hanoi
unavailable,1325603,north_side,35_44,Hanoi
F,402b16,mid_side,25_34,Danang
unavailable,131fd01,north_side,45_54,Hanoi
M,1525e4,mid_side,unavailable,Danang
M,c8f01f,north_side,25_34,Hanoi
unavailable,131f795,north_side,U18,Hanoi
M,1041df,north_side,unavailable,Hanoi
unavailable,1333693,unavailable,unavailable,unavailable
F,97c01b,mid_side,U18,Danang
F,7caa01,north_side,U18,Hanoi
M,5d1706,north_side,O55,Hanoi
F,83fa0f,south_side,U18,HoChiMinhCity
F,1ae04b,mid_side,18_24,Danang
F,389c9,mid_side,U18,Danang
F,706fb8,south_side,O55,HoChiMinhCity
F,77240d,north_side,25_34,Hanoi
unavailable,133adec,north_side,35_44,Hanoi
M,c8fa99,north_side,25_34,Hanoi
F,1dd91f,mid_side,25_34,Danang
F,105892,unavailable,25_34,unavailable
F,1ab220,mid_side,O55,Danang
F,8071e5,north_side,unavailable,Hanoi
F,ad5e7,south_side,O55,HoChiMinhCity
F,ca37f7,unavailable,35_44,unavailable
F,10ad57,unavailable,25_34,unavailable
F,14991e,mid_side,35_44,Danang
F,9525f,north_side,unavailable,Hanoi
M,caa201,north_side,25_34,Hanoi
unavailable,132fd1f,south_side,25_34,HoChiMinhCity
M,ca0ab0,mid_side,unavailable,Danang
M,7abdd6,north_side,35_44,Hanoi
F,c49c37,south_side,35_44,HoChiMinhCity
M,b1e216,mid_side,U18,Danang
F,9db7ad,south_side,35_44,HoChiMinhCity
M,23ea41,unavailable,35_44,unavailable
M,1315791,north_side,45_54,Hanoi
F,8f2070,north_side,35_44,Hanoi
